3.048242 15.248236 -9.831316 
3.096762 15.248236 -9.897045 
3.096762 15.185120 -9.831316 
3.096762 15.098869 -9.729391 
3.246129 15.040766 -9.831316 
3.246129 15.098869 -9.892380 
3.395495 14.963577 -9.831316 
3.381347 15.098869 -9.980682 
3.246129 15.189143 -9.980682 
3.246129 14.949503 -9.717991 
3.096762 15.061754 -9.681948 
3.176947 15.098869 -9.831316 
3.843593 15.196358 -10.578146 
3.725580 15.248236 -10.578146 
3.694227 15.185017 -10.428780 
3.510073 15.248236 -10.279413 
3.601844 15.248236 -10.428780 
3.954699 15.248236 -10.578146 
3.992959 15.164220 -10.428780 
3.843593 15.137200 -10.428780 
3.694227 15.139599 -10.279413 
4.077672 15.248236 -10.428780 
4.142325 15.248236 -10.312510 
3.694227 15.088623 -10.130047 
3.395495 15.248236 -10.156860 
3.544861 15.222605 -10.279413 
3.544861 15.038012 -9.980682 
3.843593 15.098869 -10.218801 
3.694227 15.098869 -10.157274 
3.843593 15.077691 -10.130047 
3.977642 15.098869 -10.130047 
3.843593 15.112497 -10.279413 
3.694227 15.019918 -9.980682 
3.544861 14.949503 -9.852020 
3.544861 14.935977 -9.831316 
3.544861 14.849997 -9.681948 
3.395495 14.863311 -9.681948 
3.395495 14.949503 -9.812614 
3.694227 14.857359 -9.681948 
3.694227 14.936787 -9.831316 
3.843593 14.949503 -9.823446 
3.395495 15.091458 -9.980682 
3.694227 14.949503 -9.853848 
3.447381 14.949503 -9.831316 
3.815176 14.949503 -9.831316 
3.843593 15.028101 -9.980682 
3.992959 14.988757 -9.831316 
3.843593 14.953877 -9.831316 
3.992959 14.949503 -9.760208 
4.142325 15.163297 -10.130047 
3.992959 15.103195 -10.130047 
3.992959 15.137383 -10.279413 
4.142325 15.228243 -10.279413 
3.992959 15.059047 -9.980682 
4.142325 15.108466 -9.980682 
3.992959 15.098869 -10.111216 
4.289169 15.248236 -10.130047 
4.441058 15.234282 -9.980682 
3.992959 14.902968 -9.681948 
4.291692 15.009267 -9.681948 
4.291692 15.088783 -9.831316 
4.291692 15.098869 -9.849579 
4.116233 15.098869 -9.980682 
4.135035 14.949503 -9.681948 
4.318268 15.098869 -9.831316 
4.441058 15.148729 -9.831316 
4.291692 15.169467 -9.980682 
4.491882 15.098869 -9.681948 
4.590425 15.150433 -9.681948 
4.590425 15.219625 -9.831316 
4.441058 15.098869 -9.734463 
3.246129 16.370409 -11.623709 
3.117246 16.443165 -11.623709 
3.395495 16.403252 -11.474342 
3.246129 16.144432 -11.240234 
3.246129 16.088669 -11.175611 
3.096762 16.385349 -11.474342 
2.977699 16.443165 -11.324976 
3.060522 16.293798 -11.175611 
2.947397 16.443165 -11.226019 
3.246129 16.226767 -11.324976 
3.134340 16.293798 -11.324976 
3.096762 16.323460 -11.324976 
3.246129 16.312675 -11.474342 
3.246129 16.293798 -11.417868 
3.192188 16.144432 -11.175611 
3.096762 16.251688 -11.175611 
3.096762 16.293798 -11.260416 
3.096762 16.144432 -10.988182 
3.112268 16.144432 -11.026245 
3.246129 15.995068 -11.039291 
3.395495 15.995068 -11.139128 
3.246129 15.987654 -11.026245 
3.395495 15.845700 -10.976873 
3.395495 15.887777 -11.026245 
3.239443 15.995068 -11.026245 
3.096762 16.165571 -11.026245 
3.000161 16.293798 -11.026245 
2.947397 16.425686 -11.175611 
2.947397 16.363092 -11.026245 
3.045084 16.144432 -10.876877 
2.830429 16.443165 -10.876877 
2.934641 16.293798 -10.876877 
2.947397 16.293798 -10.904974 
3.408964 16.443165 -11.474342 
3.395495 16.443165 -11.548782 
3.395495 15.755008 -10.876877 
3.395495 16.293798 -11.333179 
3.395495 16.280430 -11.324976 
3.489716 16.293798 -11.175611 
3.395495 16.144432 -11.251404 
3.401909 16.293798 -11.324976 
3.395495 16.036797 -11.175611 
3.544861 15.845700 -10.948124 
3.544861 15.995068 -11.012503 
3.536320 15.995068 -11.026245 
3.544861 16.068886 -11.026245 
3.544861 16.293798 -11.056959 
3.544861 16.144432 -11.034817 
3.466847 16.144432 -11.175611 
3.544861 16.443165 -11.113243 
3.515566 16.443165 -11.175611 
3.559868 16.293798 -11.026245 
3.635178 16.144432 -10.876877 
3.548868 16.144432 -11.026245 
3.594427 16.443165 -11.026245 
2.764131 17.040630 -11.474342 
2.798030 16.891262 -11.501648 
3.246129 16.741898 -11.886230 
3.246129 16.592533 -11.810076 
3.096762 16.647564 -11.773075 
3.341226 16.592533 -11.773075 
3.096762 17.040630 -11.823019 
3.096762 16.891262 -11.851093 
3.192020 16.891262 -11.922440 
3.246129 16.891262 -11.947283 
3.382930 16.891262 -11.922440 
3.212143 17.040630 -11.922440 
3.096762 16.741898 -11.818022 
3.246129 16.826633 -11.922440 
3.395495 16.909328 -11.922440 
3.096762 16.467754 -11.623709 
2.941689 16.741898 -11.623709 
2.927570 16.592533 -11.474342 
3.011699 16.592533 -11.623709 
