2.862730 14.840252 -9.973257 
2.914521 14.840252 -10.043419 
2.914521 14.772881 -9.973257 
2.914521 14.680816 -9.864462 
3.073958 14.618795 -9.973257 
3.073958 14.680816 -10.038439 
3.233393 14.536403 -9.973257 
3.218292 14.680816 -10.132694 
3.073958 14.777175 -10.132694 
3.073958 14.521379 -9.852293 
2.914521 14.641199 -9.813822 
3.000112 14.680816 -9.973257 
3.711701 14.784876 -10.770437 
3.585732 14.840252 -10.770437 
3.552265 14.772771 -10.611000 
3.355696 14.840252 -10.451565 
3.453654 14.840252 -10.611000 
3.830297 14.840252 -10.770437 
3.871136 14.750572 -10.611000 
3.711701 14.721730 -10.611000 
3.552265 14.724291 -10.451565 
3.961560 14.840252 -10.611000 
4.030572 14.840252 -10.486893 
3.552265 14.669879 -10.292128 
3.233393 14.840252 -10.320749 
3.392829 14.812893 -10.451565 
3.392829 14.615854 -10.132694 
3.711701 14.680816 -10.386866 
3.552265 14.680816 -10.321190 
3.711701 14.658210 -10.292128 
3.854787 14.680816 -10.292128 
3.711701 14.695363 -10.451565 
3.552265 14.596542 -10.132694 
3.392829 14.521379 -9.995358 
3.392829 14.506942 -9.973257 
3.392829 14.415165 -9.813822 
3.233393 14.429377 -9.813822 
3.233393 14.521379 -9.953297 
3.552265 14.423023 -9.813822 
3.552265 14.507806 -9.973257 
3.711701 14.521379 -9.964857 
3.233393 14.672905 -10.132694 
3.552265 14.521379 -9.997309 
3.288778 14.521379 -9.973257 
3.681367 14.521379 -9.973257 
3.711701 14.605276 -10.132694 
3.871136 14.563280 -9.973257 
3.711701 14.526050 -9.973257 
3.871136 14.521379 -9.897358 
4.030572 14.749586 -10.292128 
3.871136 14.685433 -10.292128 
3.871136 14.721927 -10.451565 
4.030572 14.818911 -10.451565 
3.871136 14.638309 -10.132694 
4.030572 14.691059 -10.132694 
3.871136 14.680816 -10.272028 
4.187315 14.840252 -10.292128 
4.349444 14.825357 -10.132694 
3.871136 14.471708 -9.813822 
4.190008 14.585173 -9.813822 
4.190008 14.670050 -9.973257 
4.190008 14.680816 -9.992752 
4.002720 14.680816 -10.132694 
4.022790 14.521379 -9.813822 
4.218376 14.680816 -9.973257 
4.349444 14.734037 -9.973257 
4.190008 14.756173 -10.132694 
4.403695 14.680816 -9.813822 
4.508880 14.735855 -9.813822 
4.508880 14.809713 -9.973257 
4.349444 14.680816 -9.869875 
3.073958 16.038078 -11.886486 
2.936386 16.115738 -11.886486 
3.233393 16.073133 -11.727051 
3.073958 15.796866 -11.477160 
3.073958 15.737344 -11.408180 
2.914521 16.054026 -11.727051 
2.787431 16.115738 -11.567614 
2.875838 15.956303 -11.408180 
2.755086 16.115738 -11.461987 
3.073958 15.884750 -11.567614 
2.954633 15.956303 -11.567614 
2.914521 15.987963 -11.567614 
3.073958 15.976452 -11.727051 
3.073958 15.956303 -11.666767 
3.016380 15.796866 -11.408180 
2.914521 15.911352 -11.408180 
2.914521 15.956303 -11.498703 
2.914521 15.796866 -11.208115 
2.931073 15.796866 -11.248743 
3.073958 15.637431 -11.262671 
3.233393 15.637431 -11.369236 
3.073958 15.629519 -11.248743 
3.233393 15.477995 -11.196045 
3.233393 15.522909 -11.248743 
3.066821 15.637431 -11.248743 
2.914521 15.819430 -11.248743 
2.811408 15.956303 -11.248743 
2.755086 16.097080 -11.408180 
2.755086 16.030268 -11.248743 
2.859359 15.796866 -11.089308 
2.630234 16.115738 -11.089308 
2.741471 15.956303 -11.089308 
2.755086 15.956303 -11.119297 
3.247770 16.115738 -11.727051 
3.233393 16.115738 -11.806509 
3.233393 15.381188 -11.089308 
3.233393 15.956303 -11.576372 
3.233393 15.942031 -11.567614 
3.333966 15.956303 -11.408180 
3.233393 15.796866 -11.489082 
3.240240 15.956303 -11.567614 
3.233393 15.681973 -11.408180 
3.392829 15.477995 -11.165356 
3.392829 15.637431 -11.234076 
3.383712 15.637431 -11.248743 
3.392829 15.716228 -11.248743 
3.392829 15.956303 -11.281530 
3.392829 15.796866 -11.257895 
3.309556 15.796866 -11.408180 
3.392829 16.115738 -11.341608 
3.361559 16.115738 -11.408180 
3.408848 15.956303 -11.248743 
3.489235 15.796866 -11.089308 
3.397106 15.796866 -11.248743 
3.445736 16.115738 -11.248743 
2.559466 16.753483 -11.727051 
2.595650 16.594046 -11.756197 
3.073958 16.434608 -12.166706 
3.073958 16.275173 -12.085417 
2.914521 16.333918 -12.045923 
3.175466 16.275173 -12.045923 
2.914521 16.753483 -12.099234 
2.914521 16.594046 -12.129200 
3.016201 16.594046 -12.205357 
3.073958 16.594046 -12.231874 
3.219982 16.594046 -12.205357 
3.037681 16.753483 -12.205357 
2.914521 16.434608 -12.093899 
3.073958 16.525059 -12.205357 
3.233393 16.613327 -12.205357 
2.914521 16.141985 -11.886486 
2.748993 16.434608 -11.886486 
2.733923 16.275173 -11.727051 
2.823724 16.275173 -11.886486 
2.914521 16.115738 -11.847815 
2.854310 16.115738 -11.727051 
2.755086 16.275173 -11.767450 
2.755086 16.417841 -11.886486 
2.914521 16.275173 -12.010357 
3.073958 16.115738 -11.973827 
3.073958 16.214174 -12.045923 
3.233393 16.275173 -11.964184 
2.952785 16.275173 -12.045923 
3.209282 16.115738 -11.886486 
3.233393 16.185017 -11.886486 
2.755086 16.434608 -11.895737 
2.710157 16.594046 -11.886486 
2.755086 16.594046 -11.941059 
2.839869 16.594046 -12.045923 
